text_headline,text_sentence,bias_label
북한 러시아로부터 지난해 정제유 5만배럴 공급 받아,러시아 유엔 대북제재위에 지난해 3 12월 공급분 보고 미국 정부가 대북 독자 제재 대상으로 지정된 러시아 선박 세바스토폴 호. 2018.8.22 뉴스1 ⓒ News1 여주연 기자 서울 뉴스1 최소망 기자 북한이 지난해 러시아로부터 5만배럴에 달하는 정제유를 공급받은 것으로 나타났다. 30일 유엔 안전보장이사회 대북제재위원회 홈페이지에 따르면 러시아는 지난해 3월부터 12월까지 총 5만523배럴의 정제유를 북한에 공급했다고 보고했다. 각 월별로는 3월 5140배럴 4월 3612배럴 5월 2593배럴 6월 2305배럴 7월 1만933배럴 8월 5713 배럴 9월 9482배럴 10월 0배럴 11월 4151배럴 12월 6591배럴로 집계됐다. 러시아는 코로나19 팬데믹 이전인 2019년에는 총 23만2941배럴의 정제유를 북한에 공급했다. 코로나 이전과 비교하면 현재 공급량은 약 20% 수준에 그치는 것이지만 러시아의 대북 정제유 공급은 꾸준하게 이뤄지고 있는 상황이다. 중국은 지난해 3월부터 8월까지 총 9만756배럴의 정제유를 공급했다고 제재위에 보고했다. 다만 이는 러시아와 중국의 공식적인 보고 수치로 이 외에 추가 반입이 이뤄졌을 가능성도 배제할 수 없다. 유엔 안보리는 대북 정유제품 공급량을 연간 50만 배럴로 제한하고 있다.,0.9988749532245479
尹 북한 4월 총선 개입 위한 각종 도발 예상,尹 방위 점검 중앙통합방위회의 2년 연속 주재 尹 북한 정권 비이성적인 집단…물불 안 가려 러시아와 무기 거래 안보리 결의 노골적 무시 尹 북한 사이버 공격 등 선거 개입 도발 예상 앵커 윤석열 대통령이 4월 총선을 앞두고 북한이 사이버 공격 등 선거 개입을 위한 각종 도발을 벌일 것으로 예상했습니다. 그러면서 북한 정권을 향해 비이성적이자 반민족적 집단이라고 비판했습니다. 권남기 기자입니다. 기자 방위 태세를 점검하는 중앙통합방위회의를 2년 연속 주재한 윤 대통령은 북한을 지목해 강도 높은 비판을 쏟아냈습니다. 전 세계에서 유일하게 핵 선제 사용을 법제화한 비이성적인 집단이라며 세습 정권 유지를 위해 물불 안 가린다고 규탄했습니다. 그러면서 우리를 교전 상대국으로 못 박은 데 이어 러시아와 무기 거래를 하며 유엔 안보리 결의를 노골적으로 무시한다고 비판했습니다. 윤석열 대통령 비이성적인 집단입니다. 상식적인 정권이라면 핵을 포기하고 주민들이 살길을 찾겠지만…. 윤 대통령은 또 4월 총선을 앞두고 북한의 도발 가능성을 우려했습니다. 사이버 공격 등 선거 개입을 위한 여러 도발이 예상된다며 전 국민이 온라인으로 연결된 지금 허위 선전 선동으로 큰 혼란에 빠질 수도 있는 만큼 사전 차단 방안을 논의하겠다고 말했습니다. 윤석열 대통령 중요한 정치 일정이 있는 해에는 늘 사회 교란과 심리전 그리고 도발을 감행해 왔습니다. 윤 대통령은 이번 회의에서 처음으로 가치 안보 를 언급했습니다. 국토와 국민을 지키는 전통적 안보와 함께 자유민주주의 시스템을 지키는 것도 안보라면서 이 둘은 동전의 양면과 같다고 설명했습니다. 또 민관군경이 협력하는 국가 총력 대비 시스템을 강조했는데 이번 회의엔 북한 목선 신고 주민 등 민간인 11명이 처음 참석해 눈길을 끌었습니다. 윤 대통령은 중앙통합방위회의에 이어 군 주요 지휘관 회의를 주재하며 하루 내내 안보 일정을 소화했습니다. 순항미사일 발사와 같은 북한 도발이 연초부터 계속되는 가운데 대통령실은 군 통수권자인 윤 대통령이 국민을 안심시키기 위해 직접 점검에 나선 것이라고 설명했습니다. YTN 권남기입니다.,0.998960130871742
그래픽 북한의 올해 미사일 발사 등 무력도발 일지,서울 뉴스1 양혜림 디자이너 북한이 30일 서해상으로 순항미사일을 발사했다. 최근 일주일 사이 3차례에 걸쳐 순항미사일을 쏜 것으로 올해 들어 8번째 무력도발이기도 하다. 합동참모본부에 따르면 우리 군은 이날 오전 7시쯤 북한이 북측 서해상으로 발사한 여러 발의 순항미사일을 포착했다.,0.9990424050969311
북한 이틀 만에 순항미사일 여러 발 서해상으로 발사,북한이 오늘 30일 아침 서해상으로 순항미사일 여러 발을 발사했다고 합동참모본부가 발표했습니다. 합참은 오늘 오전 7시쯤 북측이 서해상으로 발사한 미상 순항미사일 수 발을 포착했으며 한미 정보당국이 정밀분석 중에 있다 고 밝혔습니다. 이어 우리 군은 감시 및 경계를 강화한 가운데 미측과 긴밀하게 공조하고 있으며 북한의 활동을 면밀히 주시하고 있다 고 전했습니다. 북한이 순항미사일을 발사한 것은 지난 28일에 이어 이틀 만이며 합참이 이달 들어 북한이 발사한 순항미사일을 포착해 발표한 것은 3번째입니다. 북한은 지난 24일 평양 인근에서 서해상으로 신형 전략순항미사일 불화살 3 31 여러 발을 발사했고 28일에는 함경남도 신포시 인근 해상에서 불화살 3 31 2발을 발사했습니다.,0.999096285463883
북한 지방발전 20x10 정책 전국 각지서 선전…선전물 게재,평양 노동신문 뉴스1 북한 노동당 기관지 노동신문은 30일 지방발전 20x10 정책 관철을 위한 투쟁 열의를 승화시키는 직관 선전물들이 전국 각지에 집중 게시됐다 라고 전했다.,0.9992060291475139
북한 전국 곳곳에 붙어 있는 지방발전 20x10 정책 선전물,평양 노동신문 뉴스1 북한 노동당 기관지 노동신문은 30일 지방발전 20x10 정책 관철을 위한 투쟁 열의를 승화시키는 직관 선전물들이 전국 각지에 집중 게시됐다 라고 전했다.,0.9992060291475139
북한 지방발전 20x10 정책 선전물 각지에 게시,평양 노동신문 뉴스1 북한 노동당 기관지 노동신문은 30일 지방발전 20x10 정책 관철을 위한 투쟁 열의를 승화시키는 직관 선전물들이 전국 각지에 집중 게시됐다 라고 전했다.,0.9992060291475139
북한 리비아·홍콩 재외공관도 폐쇄…9개 철수해 44개만 운영,외교부 추가 철수 동향 계속 주시 중 스페인 주재 북한 대사관. ⓒ 로이터 뉴스1 서울 뉴스1 노민호 기자 최근 재외공관을 잇달아 폐쇄하고 있는 북한이 리비아·홍콩의 공관도 철수한 것으로 확인됐다. 외교부 당국자는 30일 기자들과 만나 북한의 재외공관은 지난해 12월5일 기준 46개에서 2개가 더 줄어들어 현재 44개가 운영 중 이라며 이같이 말했다. 이에 따라 현재까지 북한이 철수한 재외공관은 지난해 말 확인된 기니·네팔·방글라데시·세네갈·스페인·앙골라·우간다 등에 이어 총 9곳으로 늘었다. 정부는 △북한이 주재국에 공관 철수 의사를 공식 통보하고 △공관 건물의 인공기 및 현판을 제거했으며 △공관원 출국이 완료되는 등의 3가지 조건에 부합하는 경우 공관이 철수한 것으로 판단하고 있다. 외교부 당국자는 추가 철수 동향에 대해선 계속 주시하고 있다 라고 말했다. 북한 외무성은 지난해 11월 변화하는 국제환경과 외교정책에 따라 외국 주재 외교대표부 철수 및 신설을 추진하고 있다 라고 밝힌 바 있다. 북한은 외교전략의 변화에 따른 조치라고 설명했지만 상당수 전문가는 북한의 핵·미사일 개발에 따른 대북제재 장기화로 북한이 공관 운영에 어려움을 느껴 철수를 결정했을 것으로 보고 있다. 북한은 지난해 7월 니카라과와 상호 대사관 개설에 합의했다고 발표했지만 여전히 후속 조치는 진행되지 않은 상태인 것으로 전해졌다.,0.999323985157751
북한 리비아·홍콩 공관도 폐쇄…44개 운영 중,최근 재외공관을 잇달아 폐쇄하고 있는 북한이 리비아·홍콩의 공관도 폐쇄한 것으로 확인됐습니다. 외교부 당국자는 오늘 30일 기자들과 만나 북한의 재외공관은 지난해 12월 5일 기준 46개에서 2개가 더 줄어들어 현재 44개로 변경됐다 이라며 추가로 사라진 2개 공관은 리비아와 홍콩 이라고 설명했습니다. 이에 따라 현재까지 북한이 철수한 재외공관은 지난해 12월 초에 확인된 기니 네팔 방글라데시 세네갈 스페인 앙골라 우간다에 이어 총 9곳으로 늘었습니다. 이 당국자는 북한의 재외공관 추가 철수 움직임을 주시하고 있다 고 밝혔습니다. 북한은 지난해 7월 니카라과와 상호 대사관 개설에 합의했다고 밝혔지만 북한 공관이 업무를 개시했다는 발표는 없는 것으로 전해졌습니다. 앞서 북한 외무성은 지난해 11월 변화하는 국제 환경과 외교 정책에 따라 외국 주재 외교대표부 철수 및 신설을 추진하고 있다 고 밝혔습니다.,0.9996206806874561
26개국 대학생들 모의 유엔대회서 북한인권 해결 방안 토론,국립통일교육원 올해 첫 글로벌 통일교육 프로그램 진행 이신화 북한인권국제협력대사. 뉴스1 ⓒ News1 유승관 기자 서울 뉴스1 구교운 기자 국립통일교육원은 오는 31일부터 다음달 2일까지 북한인권 시민단체 NGO 성통만사 외국인 인턴 대학생·대학원생을 45명을 대상으로 북한인권 관련 모의 유엔 UN 대회 등 참여형 통일교육을 실시한다고 30일 밝혔다. 이번 교육에선 이신화 북한인권 국제협력대사가 북한인권 문제와 국제협력 을 주제로 정진헌 통일교육원 교수가 북한 경제 사회 실상 및 북한 MZ세대 를 주제로 각각 특강을 진행한다. 다음달 1일엔 모의 유엔대회를 열고 북한인권 문제 개선을 위한 세계 청년들의 지식과 경험을 공유하고 우수 참여자 3명에겐 통일부 장관상을 수여한다. 이번 행사는 통일교육원의 올해 첫 글로벌 통일교육 과정이다. 통일부는 한반도 문제에 대한 국제사회의 이해를 높이기 위해 2013년 글로벌 통일교육 프로그램을 개설했으며 그동안 2500명의 주한외국인 해외대학생 재외동포가 참가했다.,0.9996405868183488
합참 북한 서해상으로 순항미사일 수 발 발사,앵커 북한이 오늘 오전 서해상으로 순항미사일을 발사했다고 합동참모본부가 밝혔습니다. 이틀만에 또 순항미사일을 발사한 건데요. 우리 군은 정확한 제원을 분석 중입니다. 최지원 기자가 전해드립니다. 기자 합참은 오늘 30일 오전 7시쯤 북한이 서해상으로 발사한 미상의 순항미사일 수 발을 포착했다고 밝혔습니다. 이틀만에 또다시 북한이 순항미사일 발사에 나선 겁니다. 북한은 지난 24일 올해 들어 처음 서해상으로 순항미사일을 수 발 발사한 뒤 나흘만인 지난 28일 동해상에서 순항미사일을 시험했습니다. 순항미사일만 세 번째 연이은 도발입니다. 북한은 앞서 두 차례 발사한 순항미사일이 신형 전략순항미사일 불화살 3 31 이라고 밝힌 바 있습니다. 동서해를 오가며 신형 순항미사일을 시험하고 있는 것으로 보입니다. 우리 군은 정확한 제원을 분석하고 있는데 군 당국자는 지난 24일 발사 때보다 더 넓은 면적의 타원형 궤도를 보였다고 설명했습니다. 이번 미사일은 더 넓어진 궤도로 돌며 1 500㎞ 이상을 비행한 것으로 알려졌습니다. 군 당국자는 북한이 순항미사일 성능을 계속 개량하고 있는 것으로 보인다 며 기존 화살 1형과 2형의 개량형일 가능성도 있다 고 짚었습니다. 북한은 최근 연이어 순항미사일을 발사하면서 한반도 전역은 물론 주일미군까지 겨냥한 실제 공격 능력을 과시하려는 것으로 보입니다. 순항미사일은 낮게 날고 자유롭게 궤도를 변경할 수 있어 요격이 까다롭습니다. 군 당국자는 궤도가 일정하지 않기 때문에 비행시간 역시 정확한 추정은 어렵다 고 설명했습니다. 우리 군은 감시 및 경계를 강화하고 미 측과 긴밀하게 공조하며 북한의 추가 동향을 주시하고 있습니다. 연합뉴스TV 최지원입니다.,0.9996520487005227
북한 지방발전 20x10 정책 추진 본격화…조용원이 TF 이끈다,고위간부들 대거 망라…공장 건설 및 원료기지 조성 업무 노동신문 일꾼들 실행에 사활 걸어야 평양 노동신문 뉴스1 북한 노동당 기관지 노동신문은 30일 김화군의 지방공업공장들에서 지난 2년간 공업 생산액이 2배 이상으로 장성하고 군 인민들의 사상정신 상태와 물질문화생활 영역에서 놀라운 진전이 이룩되고 있다 면서 이는 당의 지방공업 발전 정책의 정당성과 생활력을 뚜렷이 실증해 준다 라고 전했다. 국내에서만 사용가능. 재배포 금지. DB 금지. For Use Only in the Republic of Korea. Redistribution Prohibited rodongphoto news1.kr 서울 뉴스1 구교운 기자 북한이 김정은 노동당 총비서가 강조한 지방발전 20x10 정책 추진을 위한 비상설 TF 조직을 꾸리는 등 사업 추진에 속도를 내고 있다. 노동당 기관지 노동신문은 30일 지방발전 20x10 비상설중앙추진위원회 가 정식 사업에 착수했다고 보도했다. 김 총비서는 지난 24일 당 중앙위원회 제8기 제19차 정치국 확대회의에서 지방발전 20x10 비상설추진위원회가 지방공업공장 건설 관련 사업을 지휘하게 될 것이라고 밝혔다. 김 총비서의 지시가 나온 지 일주일이 안 된 시점에 추진위가 꾸려졌다. 신문은 조용원 당 조직비서가 추진위 업무를 지도하게 된다고 밝혀 TF의 책임자임을 시사했다. 박정근 내각부총리 전현철 당 중앙 비서 리히용 당 중앙 조직지도부 제1부부장 등 당 중앙과 성 중앙기관의 책임일꾼들도 추진위 명단에 이름을 올리는 등 고위간부들이 망라돼 이번 사업의 중요성을 부각했다. 추진위는 지방발전 20x10 정책에 따른 지방공업공장 건설 설계 시공 등 공사 추진 업무와 원료기지 조성 사업을 맡는다고 신문은 보도했다. 신문은 이날 일꾼들에게 정책 이행을 다그치는 기사를 게재하며 분위기를 띄웠다. 신문은 지금이야말로 모든 일꾼들이 이 나라 공민들의 삶을 걱정하고 그것을 풀기 위한 당의 결정과 공화국 정부의 시책 실행에 사활을 걸고 하루를 열흘 백날로 쪼개가며 완강한 분발력과 투지를 발휘해야 할 때 라고 다그쳤다. 또 분위기를 끌어올리기 위해 전국 각지에 경애하는 김정은 동지께서 제시하신 지방공업 발전 정책을 철저히 관철하자 등의 내용이 담긴 선전문구와 선전화 등 직관선전물들을 게시했다. 신문은 이번 사업의 모범사례로 제시된 김화군의 성과를 지속적으로 선전하고 있다. 신문은 전국 200여개 시 군 중 인민생활 관련 사업에 있어 가장 성과가 좋지 않던 강원도 김화군이 식료품공장 옷공장 일용품공장 등 공업공장 건설과 수유나무림 종이원료림 등 원료 기지 조성을 통해 주민들의 생활을 향상시킬 수 있었다며 정책의 효과를 선전하기도 했다. 신문은 김화군의 지방공업공장들에서 지난 2년간 공업 생산액이 2배 이상으로 장성하고 군 인민들의 사상정신 상태와 물질·문화 생활 영역에서 놀라운 진전이 이룩되고 있다 라며 김화군의 성과는 모든 방면에서 도시와 농촌 중앙과 지방의 격차를 줄이며 불균형을 해소하고 다 같이 함께 발전하는 부유하고 문명한 사회 건설을 다그치는 데서 귀중한 밑천으로 경험으로 된다 라고 강조했다.,0.9996555036673314
북한 또 순항미사일 발사…일주일 사이 3번 도발,앵커 북한이 오늘 30일 오전 순항미사일을 또 다시 발사했습니다. 이번 달에만 세 차례 도발입니다. 오늘 발사한 미사일을 포함해 북한은 전술 핵탄두를 탑재할 수 있는 순항미사일을 계속 발사하고 있습니다. 이런 반복적인 시험 발사를 통해서 미사일 성능이 개선되고 있다는 것을 대내외 적으로 과시하고 있습니다. 송금한 기자가 보도합니다. 리포트 합동참모본부는 북한이 오전 7시쯤 서해상으로 순항미사일 여러 발을 또 발사했다고 밝혔습니다. 지난 24일 서해상으로 28일에 동해에 이어 다시 서해상으로 순항미사일을 쏘는 연쇄 도발을 감행한 겁니다. 합참은 이번엔 평양 인근 내륙에서 발사했을 가능성에 무게를 두고 있습니다. 이성준 합동참모본부 공보실장 발사 플랫폼이 여러 가지가 있을 수 있기 때문에 어느 한 가지로 특정하지 않고 한미 정보 당국이 정밀 분석을 하고 있다. 북한은 이틀 전 불화살 3 31 수중 발사에 성공했다고 주장했는데 이는 전술핵탄두 화산 31을 탑재할 수 있다는 의미로 풀이됩니다. 이번에 쏜 순항미사일도 불화살 3 31 로 추정됩니다. 북한이 단기간에 집중적으로 시험 발사를 한 것은 기존 순항미사일의 성능 개량이 주된 목적이라고 군 당국은 판단하고 있습니다. 이틀 전 순항미사일에 대해 북한이 비행 시간 등을 과장했다고 평가한 합참은 이번에 발사한 순항미사일은 정상 거리를 날아간 것으로 보인다고 분석했습니다. 지난해 발사한 화살 1 2 형의 비행거리 1 500 2 000km와 유사하다는 것이 군 당국의 설명입니다. 육상과 해상 등 여러 플랫폼에서 발사해보는 것은 러시아의 다목적 순항미사일 칼리브르 Kallibr 를 모방해 발전시킨 것으로 보인다는 분석도 나옵니다. KBS 뉴스 송금한입니다.,0.999675084357806
美 북한은 우주활동의 위협 발언에 北 우주공간의 범죄자는 미국,만리경 1호는 자주적 결단의 산아…만리경 2호 4호 출현도 기정사실 평양 노동신문 뉴스1 북한이 지난해 11월 발사에 성공한 군사정찰위성 만리경 1호 . 국내에서만 사용가능. 재배포 금지. DB 금지. For Use Only in the Republic of Korea. Redistribution Prohibited rodongphoto news1.kr 서울 뉴스1 이창규 기자 북한이 30일 미국이 자국의 우주활동에 위협이 되는 국가로 북한을 지목한 것에 대해 우주공간을 어지럽히는 범죄자는 미국 이라고 반박했다. 노동당 기관지 노동신문은 이날 엘리사 돌턴 미국 공군 차관 지명자가 지난 24일 미 상원 인준 청문회에서 한 발언을 지목해 이같이 밝혔다. 돌턴 지명자는 당시 중국과 러시아 이외에 우주에서 미국에 위협이 될 수 있는 행위자가 있느냐 라는 질문에 북한과 이란 이라고 답했다. 또한 돌턴 지명자는 북한과 이란이 지난해 위성 발사에 성공한 것을 언급하며 이들의 우주 프로그램이 더 큰 형태의 나쁜 행위들과 결합할 경우 의도적이든 그렇지 않든 미국의 우주 자산에 대한 추가적 위협이 될 수 있다 라고 지적했다. 신문은 이에 대해 미국은 우리가 정찰위성 보유와 같이 우주산업 건설 목표 달성을 위한 큰 걸음을 내짚자 배가 아프고 속이 뒤틀려 지금과 같이 추악하고 치졸한 모략 수법에 매달리는 것 이라며 우리의 정상적인 우주활동마저 범죄로 몰아감으로써 세계적인 경쟁 무대인 우주개발 분야에서 우리를 배제시키려는 야심이 깔려 있다 라고 비난했다. 신문은 또 지난해 11월 발사에 성공한 첫 군사정찰위성 만리경 1호 의 발사에 대해 장기간 계속되는 미국을 비롯한 적대세력들의 침략적 위협에 대처하여 국가의 안전과 인민의 안녕을 지키기 위해 결행된 자주적 결단의 산아 라고 주장했다. 이어 미국이 그 어떤 감투를 씌우든 우리의 우주산업 건설은 국제법에 의한 보편적 권리에 따라 국가 발전의 합법칙적 요구에 따라 계획대로 추진될 것 이라며 만리경 2호 3호 4호가 출현하는 것은 기정사실 이라고 밝혔다.,0.9997097683113922
외화벌이 막힌 북한 리비아·홍콩서도 공관 철수,출처 뉴시스 최근 제재로 외화벌이가 막힌 북한이 재외공관을 줄줄이 폐쇄하고 있는 가운데 리비아와 홍콩에서도 공관을 철수한 것으로 확인됐습니다. 외교부에 따르면 현재 북한은 44개의 재외공관을 운영 중입니다. 지난해 12월 5일 기준 46개에서 2개가 더 줄어 들어든 것으로 북한이 철수한 공관은 기니 네팔 방글라데시 세네갈 스페인 앙골라 우간다 등에 이어 총 9곳으로 늘게 됐습니다. 외교부 당국자는 추가 철수 동향에 대해선 계속 주시하고 있다 고 설명했습니다. 북한은 지난해 7월 니카라과와 상호 대사관 개설에 합의했다고 밝혔지만 외교부는 북한이 리카라과에서 공관 업무를 개시했다거나 이와 관련해 구체적인 발표를 한 정황은 아직 없는 것으로 파악하고 있습니다. 앞서 외교부는 북한이 해외에서의 외화벌이 차단 등으로 인한 경제난으로 공관을 연이어 폐쇄하고 있다고 분석했습니다. 북한은 공관을 철수하는 대신 거점 공관 을 운영하며 우호국에 설치된 대사관 기능을 강화할 가능성이 제기됩니다.,0.9997277233906077
북한 연이은 도발 기회 삼아 중국 개입 확대 유도해야,빅터 차 CSIS 한국석좌 북한문제 진단 北 도발 기회로 한미일 훈련 가속화 북한 도발 중국과 협력 기회 제공 워싱턴 뉴시스 빅터 차 전략국제문제연구소 CSIS 한국석좌는 29일 현지시간 CSIS 팟캐스트 프로그램인 불능국가 Impossible State 에서 올 한해 북한의 도발 행위가 크게 증가할 것으로 예상되는 가운데 이러한 위기를 중국의 북한 개입을 확대하는 기회로 삼아야 한다고 주장했다. 사진 CSIS 유튜브 캡쳐 . 2024.01.30. 재판매 및 DB 금지 워싱턴 뉴시스 이윤희 특파원 올 한해 북한의 도발 행위가 크게 증가할 것으로 예상되는 가운데 이러한 위기를 중국의 북한 개입을 확대하는 기회로 삼아야 한다는 주장이 미국 싱크탱크 내에서 제기됐다. 빅터 차 전략국제문제연구소 CSIS 한국석좌는 29일 현지시간 CSIS 팟캐스트 프로그램인 불능국가 Impossible State 에서 한국과 미국의 선거 북한과의 외교 단절 한미 정기연합훈련 등을 근거로 올 한해 북한의 위협이 한층 잦아질 것으로 내다봤다. 차 석좌는 이것이 바이든 행정부의 잘못이라고 보지는 않는다. 바이든 행정부는 북한과의 대화 채널을 열기 위해 다양한 방법으로 노력했지만 현시점에서 북한은 응하지 않고 있다. 우리는 실험이나 훈련과 같은 도발 행위가 일어날 것이란 것을 알고 있다 고 현상황을 진단했다. 이어 그는 레몬에서 레모네이드를 뽑아내려면 준비가 돼 있어야 한다 면서 이를 한미간 한미일간 한미일 호주간 훈련을 가속화하고 개선하며 증강하는 플랫폼으로 활용하는 것 이라고 조언했다. 쓰라린 시련을 달콤한 결과물로 바꾸기 위해 위기를 발판으로 활용해야 한다는 주장이다. 차 석좌는 또한 이러한 예상된 북한의 도발 행위를 중국이 북한 문제에 더욱 관여하도록 하는 계기로 이용하도록 노력해야 한다 고 말했다. 그는 중국이 그동안 이 문제에 그다지 도움이 되지 않았지만 계속 노력해야 한다 며 이것 북한의 도발 을 중국이 더 많은 도움을 줄 수 있도록 하는 기회로 이용해야 한다. 중국은 북한이 7차 핵실험을 하지 않도록 하는 것에 역할을 해온 것으로 안다 고 설명했다. 그러면서 만약 그들이 여전히 북한에 영향력이 있다면 북한의 도발 행위는 중국과 협력해 북한의 행동에 영향을 미칠 수 있는 기회를 제공할 것이다 고 강조했다. 아울러 북한의 연이은 도발을 북한과 러시아의 군사협력을 방해하는 계기로도 삼을 수 있다고 차 석좌는 조언했다. 미국 정부 역시 북한 도발을 억제하기 위한 중국의 역할을 기대하고 있다. 제이크 설리번 미 국가안보보좌관은 지난 26 27알 태국 방콕에서 왕이 중국 공산당 중앙정치국 위원 겸 외교부장을 만나 북한 문제를 포함한 현안을 논의했다.,0.9997678766747438
